"","county","the_date","day","month","year","total_female"
"6424","Sacramento",2018-01-01,"01","01",2018,15
"6425","Sacramento",2018-10-01,"01","10",2018,8
"6426","Sacramento",2018-11-01,"01","11",2018,10
"6427","Sacramento",2018-12-01,"01","12",2018,9
"6428","Sacramento",2018-02-01,"01","02",2018,12
"6429","Sacramento",2018-03-01,"01","03",2018,15
"6430","Sacramento",2018-04-01,"01","04",2018,14
"6431","Sacramento",2018-05-01,"01","05",2018,14
"6432","Sacramento",2018-06-01,"01","06",2018,12
"6433","Sacramento",2018-07-01,"01","07",2018,10
"6434","Sacramento",2018-08-01,"01","08",2018,9
"6435","Sacramento",2018-09-01,"01","09",2018,9
"6436","Sacramento",2019-01-01,"01","01",2019,5
"6437","Sacramento",2019-10-01,"01","10",2019,13
"6438","Sacramento",2019-11-01,"01","11",2019,11
"6439","Sacramento",2019-12-01,"01","12",2019,9
"6440","Sacramento",2019-02-01,"01","02",2019,8
"6441","Sacramento",2019-03-01,"01","03",2019,6
"6442","Sacramento",2019-04-01,"01","04",2019,10
"6443","Sacramento",2019-05-01,"01","05",2019,16
"6444","Sacramento",2019-06-01,"01","06",2019,13
"6445","Sacramento",2019-07-01,"01","07",2019,11
"6446","Sacramento",2019-08-01,"01","08",2019,9
"6447","Sacramento",2019-09-01,"01","09",2019,13
"6448","Sacramento",2020-01-01,"01","01",2020,7
"6449","Sacramento",2020-10-01,"01","10",2020,6
"6450","Sacramento",2020-11-01,"01","11",2020,11
"6451","Sacramento",2020-12-01,"01","12",2020,6
"6452","Sacramento",2020-02-01,"01","02",2020,9
"6453","Sacramento",2020-03-01,"01","03",2020,7
"6454","Sacramento",2020-04-01,"01","04",2020,6
"6455","Sacramento",2020-05-01,"01","05",2020,7
"6456","Sacramento",2020-06-01,"01","06",2020,7
"6457","Sacramento",2020-07-01,"01","07",2020,12
"6458","Sacramento",2020-08-01,"01","08",2020,7
"6459","Sacramento",2020-09-01,"01","09",2020,6
"6460","Sacramento",2021-01-01,"01","01",2021,8
"6461","Sacramento",2021-02-01,"01","02",2021,8
"6462","Sacramento",2021-03-01,"01","03",2021,9
"6463","San Benito",2002-01-01,"01","01",2002,5.1
"6464","San Benito",2002-10-01,"01","10",2002,4.3
"6465","San Benito",2002-11-01,"01","11",2002,3.5
"6466","San Benito",2002-12-01,"01","12",2002,0.7
"6467","San Benito",2002-02-01,"01","02",2002,2.5
"6468","San Benito",2002-03-01,"01","03",2002,2
"6469","San Benito",2002-04-01,"01","04",2002,2.6
"6470","San Benito",2002-05-01,"01","05",2002,2.4
"6471","San Benito",2002-06-01,"01","06",2002,4.2
"6472","San Benito",2002-07-01,"01","07",2002,3.8
"6473","San Benito",2002-08-01,"01","08",2002,1.5
"6474","San Benito",2002-09-01,"01","09",2002,1.4
"6475","San Benito",2003-01-01,"01","01",2003,5.1
"6476","San Benito",2003-10-01,"01","10",2003,2.4
"6477","San Benito",2003-11-01,"01","11",2003,2.1
"6478","San Benito",2003-12-01,"01","12",2003,2.5
"6479","San Benito",2003-02-01,"01","02",2003,5.9
"6480","San Benito",2003-03-01,"01","03",2003,6.9
"6481","San Benito",2003-04-01,"01","04",2003,2.8
"6482","San Benito",2003-05-01,"01","05",2003,2.1
"6483","San Benito",2003-06-01,"01","06",2003,2.9
"6484","San Benito",2003-07-01,"01","07",2003,4.2
"6485","San Benito",2003-08-01,"01","08",2003,2.3
"6486","San Benito",2003-09-01,"01","09",2003,1.5
"6487","San Benito",2004-01-01,"01","01",2004,3.8
"6488","San Benito",2004-10-01,"01","10",2004,6.2
"6489","San Benito",2004-11-01,"01","11",2004,3.6
"6490","San Benito",2004-12-01,"01","12",2004,2.3
"6491","San Benito",2004-02-01,"01","02",2004,3
"6492","San Benito",2004-03-01,"01","03",2004,4.8
"6493","San Benito",2004-04-01,"01","04",2004,4.7
"6494","San Benito",2004-05-01,"01","05",2004,3.3
"6495","San Benito",2004-06-01,"01","06",2004,2.4
"6496","San Benito",2004-07-01,"01","07",2004,2.1
"6497","San Benito",2004-08-01,"01","08",2004,4.4
"6498","San Benito",2004-09-01,"01","09",2004,4.6
"6499","San Benito",2005-01-01,"01","01",2005,5.1
"6500","San Benito",2005-10-01,"01","10",2005,1
"6501","San Benito",2005-11-01,"01","11",2005,3
"6502","San Benito",2005-12-01,"01","12",2005,2
"6503","San Benito",2005-02-01,"01","02",2005,6.5
"6504","San Benito",2005-03-01,"01","03",2005,3
"6505","San Benito",2005-04-01,"01","04",2005,0
"6506","San Benito",2005-05-01,"01","05",2005,2
"6507","San Benito",2005-06-01,"01","06",2005,2
"6508","San Benito",2005-07-01,"01","07",2005,3
"6509","San Benito",2005-08-01,"01","08",2005,3
"6510","San Benito",2005-09-01,"01","09",2005,2
"6511","San Benito",2006-01-01,"01","01",2006,3
"6512","San Benito",2006-10-01,"01","10",2006,4
"6513","San Benito",2006-11-01,"01","11",2006,4
"6514","San Benito",2006-12-01,"01","12",2006,2
"6515","San Benito",2006-02-01,"01","02",2006,1
"6516","San Benito",2006-03-01,"01","03",2006,4
"6517","San Benito",2006-04-01,"01","04",2006,2
"6518","San Benito",2006-05-01,"01","05",2006,2
"6519","San Benito",2006-06-01,"01","06",2006,2
"6520","San Benito",2006-07-01,"01","07",2006,5
"6521","San Benito",2006-08-01,"01","08",2006,3
"6522","San Benito",2006-09-01,"01","09",2006,1
"6523","San Benito",2007-01-01,"01","01",2007,5
"6524","San Benito",2007-10-01,"01","10",2007,2
"6525","San Benito",2007-11-01,"01","11",2007,1
"6526","San Benito",2007-12-01,"01","12",2007,2
"6527","San Benito",2007-02-01,"01","02",2007,3
"6528","San Benito",2007-03-01,"01","03",2007,2
"6529","San Benito",2007-04-01,"01","04",2007,2
"6530","San Benito",2007-05-01,"01","05",2007,4
"6531","San Benito",2007-06-01,"01","06",2007,2
"6532","San Benito",2007-07-01,"01","07",2007,1
"6533","San Benito",2007-08-01,"01","08",2007,3
"6534","San Benito",2007-09-01,"01","09",2007,2
"6535","San Benito",2008-01-01,"01","01",2008,3
"6536","San Benito",2008-10-01,"01","10",2008,4
"6537","San Benito",2008-11-01,"01","11",2008,4
"6538","San Benito",2008-12-01,"01","12",2008,2
"6539","San Benito",2008-02-01,"01","02",2008,1
"6540","San Benito",2008-03-01,"01","03",2008,0
"6541","San Benito",2008-04-01,"01","04",2008,4
"6542","San Benito",2008-05-01,"01","05",2008,3
"6543","San Benito",2008-06-01,"01","06",2008,3
"6544","San Benito",2008-07-01,"01","07",2008,3
"6545","San Benito",2008-08-01,"01","08",2008,3
"6546","San Benito",2008-09-01,"01","09",2008,3
"6547","San Benito",2009-01-01,"01","01",2009,2
"6548","San Benito",2009-10-01,"01","10",2009,2
"6549","San Benito",2009-11-01,"01","11",2009,2
"6550","San Benito",2009-12-01,"01","12",2009,0
"6551","San Benito",2009-02-01,"01","02",2009,3
"6552","San Benito",2009-03-01,"01","03",2009,3
"6553","San Benito",2009-04-01,"01","04",2009,2
"6554","San Benito",2009-05-01,"01","05",2009,1
"6555","San Benito",2009-06-01,"01","06",2009,3
"6556","San Benito",2009-07-01,"01","07",2009,4
"6557","San Benito",2009-08-01,"01","08",2009,3
"6558","San Benito",2009-09-01,"01","09",2009,2
"6559","San Benito",2010-01-01,"01","01",2010,0
"6560","San Benito",2010-10-01,"01","10",2010,1
"6561","San Benito",2010-11-01,"01","11",2010,0
"6562","San Benito",2010-12-01,"01","12",2010,0
"6563","San Benito",2010-02-01,"01","02",2010,0
"6564","San Benito",2010-03-01,"01","03",2010,0
"6565","San Benito",2010-04-01,"01","04",2010,0
"6566","San Benito",2010-05-01,"01","05",2010,1
"6567","San Benito",2010-06-01,"01","06",2010,1
"6568","San Benito",2010-07-01,"01","07",2010,2
"6569","San Benito",2010-08-01,"01","08",2010,3
"6570","San Benito",2010-09-01,"01","09",2010,4
"6571","San Benito",2011-01-01,"01","01",2011,1
"6572","San Benito",2011-10-01,"01","10",2011,2
"6573","San Benito",2011-11-01,"01","11",2011,3
"6574","San Benito",2011-12-01,"01","12",2011,2
"6575","San Benito",2011-02-01,"01","02",2011,4
"6576","San Benito",2011-03-01,"01","03",2011,2
"6577","San Benito",2011-04-01,"01","04",2011,1
"6578","San Benito",2011-05-01,"01","05",2011,2
"6579","San Benito",2011-06-01,"01","06",2011,1
"6580","San Benito",2011-07-01,"01","07",2011,0
"6581","San Benito",2011-08-01,"01","08",2011,1
"6582","San Benito",2011-09-01,"01","09",2011,1
"6583","San Benito",2012-01-01,"01","01",2012,0
"6584","San Benito",2012-10-01,"01","10",2012,4
"6585","San Benito",2012-11-01,"01","11",2012,3
"6586","San Benito",2012-12-01,"01","12",2012,3
"6587","San Benito",2012-02-01,"01","02",2012,1
"6588","San Benito",2012-03-01,"01","03",2012,2
"6589","San Benito",2012-04-01,"01","04",2012,4
"6590","San Benito",2012-05-01,"01","05",2012,4
"6591","San Benito",2012-06-01,"01","06",2012,0
"6592","San Benito",2012-07-01,"01","07",2012,4
"6593","San Benito",2012-08-01,"01","08",2012,1
"6594","San Benito",2012-09-01,"01","09",2012,5
"6595","San Benito",2013-01-01,"01","01",2013,4
"6596","San Benito",2013-10-01,"01","10",2013,2
"6597","San Benito",2013-11-01,"01","11",2013,5
"6598","San Benito",2013-12-01,"01","12",2013,3
"6599","San Benito",2013-02-01,"01","02",2013,4
"6600","San Benito",2013-03-01,"01","03",2013,4
"6601","San Benito",2013-04-01,"01","04",2013,3
"6602","San Benito",2013-05-01,"01","05",2013,3
"6603","San Benito",2013-06-01,"01","06",2013,3
"6604","San Benito",2013-07-01,"01","07",2013,4
"6605","San Benito",2013-08-01,"01","08",2013,1
"6606","San Benito",2013-09-01,"01","09",2013,0
"6607","San Benito",2014-01-01,"01","01",2014,2
"6608","San Benito",2014-10-01,"01","10",2014,2
"6609","San Benito",2014-11-01,"01","11",2014,2
"6610","San Benito",2014-12-01,"01","12",2014,1
"6611","San Benito",2014-02-01,"01","02",2014,3
"6612","San Benito",2014-03-01,"01","03",2014,2
"6613","San Benito",2014-04-01,"01","04",2014,3
"6614","San Benito",2014-05-01,"01","05",2014,5
"6615","San Benito",2014-06-01,"01","06",2014,3
"6616","San Benito",2014-07-01,"01","07",2014,2
"6617","San Benito",2014-08-01,"01","08",2014,2
"6618","San Benito",2014-09-01,"01","09",2014,3
"6619","San Benito",2015-01-01,"01","01",2015,1
"6620","San Benito",2015-10-01,"01","10",2015,0.67
"6621","San Benito",2015-11-01,"01","11",2015,1.6
"6622","San Benito",2015-12-01,"01","12",2015,2.79
"6623","San Benito",2015-02-01,"01","02",2015,1
"6624","San Benito",2015-03-01,"01","03",2015,2
"6625","San Benito",2015-04-01,"01","04",2015,3
"6626","San Benito",2015-05-01,"01","05",2015,1.34
"6627","San Benito",2015-06-01,"01","06",2015,1
"6628","San Benito",2015-07-01,"01","07",2015,2
"6629","San Benito",2015-08-01,"01","08",2015,0.06
"6630","San Benito",2015-09-01,"01","09",2015,0
"6631","San Benito",2016-01-01,"01","01",2016,2.41
"6632","San Benito",2016-10-01,"01","10",2016,1
"6633","San Benito",2016-11-01,"01","11",2016,1.13
"6634","San Benito",2016-12-01,"01","12",2016,0.35
"6635","San Benito",2016-02-01,"01","02",2016,1.1
"6636","San Benito",2016-03-01,"01","03",2016,0.45
"6637","San Benito",2016-04-01,"01","04",2016,2.46
"6638","San Benito",2016-05-01,"01","05",2016,3.22
"6639","San Benito",2016-06-01,"01","06",2016,2.66
"6640","San Benito",2016-07-01,"01","07",2016,2.35
"6641","San Benito",2016-08-01,"01","08",2016,1.74
"6642","San Benito",2016-09-01,"01","09",2016,1.26
"6643","San Benito",2017-01-01,"01","01",2017,0.12
"6644","San Benito",2017-10-01,"01","10",2017,1.06
"6645","San Benito",2017-11-01,"01","11",2017,0.62
"6646","San Benito",2017-12-01,"01","12",2017,0.06
"6647","San Benito",2017-02-01,"01","02",2017,0.07
"6648","San Benito",2017-03-01,"01","03",2017,0.03
"6649","San Benito",2017-04-01,"01","04",2017,0.06
"6650","San Benito",2017-05-01,"01","05",2017,4.54
"6651","San Benito",2017-06-01,"01","06",2017,0.32
"6652","San Benito",2017-07-01,"01","07",2017,0.35
"6653","San Benito",2017-08-01,"01","08",2017,0.99
"6654","San Benito",2017-09-01,"01","09",2017,1.83
"6655","San Benito",2018-01-01,"01","01",2018,0.7
"6656","San Benito",2018-10-01,"01","10",2018,0.81
"6657","San Benito",2018-11-01,"01","11",2018,1
"6658","San Benito",2018-12-01,"01","12",2018,0.54
"6659","San Benito",2018-02-01,"01","02",2018,0.5
"6660","San Benito",2018-03-01,"01","03",2018,0.32
"6661","San Benito",2018-04-01,"01","04",2018,1
"6662","San Benito",2018-05-01,"01","05",2018,1
"6663","San Benito",2018-06-01,"01","06",2018,0.93
"6664","San Benito",2018-07-01,"01","07",2018,1.79
"6665","San Benito",2018-08-01,"01","08",2018,1.16
"6666","San Benito",2018-09-01,"01","09",2018,0.69
"6667","San Benito",2019-01-01,"01","01",2019,1.03
"6668","San Benito",2019-10-01,"01","10",2019,1.36
"6669","San Benito",2019-11-01,"01","11",2019,0.73
"6670","San Benito",2019-12-01,"01","12",2019,0
"6671","San Benito",2019-02-01,"01","02",2019,0.5
"6672","San Benito",2019-03-01,"01","03",2019,0.42
"6673","San Benito",2019-04-01,"01","04",2019,3.3
"6674","San Benito",2019-05-01,"01","05",2019,1.38
"6675","San Benito",2019-06-01,"01","06",2019,1
"6676","San Benito",2019-07-01,"01","07",2019,0.26
"6677","San Benito",2019-08-01,"01","08",2019,0.06
"6678","San Benito",2019-09-01,"01","09",2019,0.83
"6679","San Benito",2020-01-01,"01","01",2020,0
"6680","San Benito",2020-10-01,"01","10",2020,1
"6681","San Benito",2020-11-01,"01","11",2020,1
"6682","San Benito",2020-12-01,"01","12",2020,0.13
"6683","San Benito",2020-02-01,"01","02",2020,0.31
"6684","San Benito",2020-03-01,"01","03",2020,0.68
"6685","San Benito",2020-04-01,"01","04",2020,0.27
"6686","San Benito",2020-05-01,"01","05",2020,1
"6687","San Benito",2020-06-01,"01","06",2020,0.1
"6688","San Benito",2020-07-01,"01","07",2020,0.13
"6689","San Benito",2020-08-01,"01","08",2020,1
"6690","San Benito",2020-09-01,"01","09",2020,1.83
"6691","San Benito",2021-01-01,"01","01",2021,0
"6692","San Benito",2021-02-01,"01","02",2021,0
"6693","San Benito",2021-03-01,"01","03",2021,0.71
"6694","San Bernardino",2002-01-01,"01","01",2002,91
"6695","San Bernardino",2002-10-01,"01","10",2002,92
"6696","San Bernardino",2002-11-01,"01","11",2002,82
"6697","San Bernardino",2002-12-01,"01","12",2002,70
"6698","San Bernardino",2002-02-01,"01","02",2002,104
"6699","San Bernardino",2002-03-01,"01","03",2002,97
"6700","San Bernardino",2002-04-01,"01","04",2002,100
"6701","San Bernardino",2002-05-01,"01","05",2002,91
"6702","San Bernardino",2002-06-01,"01","06",2002,89
"6703","San Bernardino",2002-07-01,"01","07",2002,89
"6704","San Bernardino",2002-08-01,"01","08",2002,93
"6705","San Bernardino",2002-09-01,"01","09",2002,89
"6706","San Bernardino",2003-01-01,"01","01",2003,71
"6707","San Bernardino",2003-10-01,"01","10",2003,86
"6708","San Bernardino",2003-11-01,"01","11",2003,80
"6709","San Bernardino",2003-12-01,"01","12",2003,77
"6710","San Bernardino",2003-02-01,"01","02",2003,71
"6711","San Bernardino",2003-03-01,"01","03",2003,74
"6712","San Bernardino",2003-04-01,"01","04",2003,87
"6713","San Bernardino",2003-05-01,"01","05",2003,91
"6714","San Bernardino",2003-06-01,"01","06",2003,85
"6715","San Bernardino",2003-07-01,"01","07",2003,81
"6716","San Bernardino",2003-08-01,"01","08",2003,82
"6717","San Bernardino",2003-09-01,"01","09",2003,82
"6718","San Bernardino",2004-01-01,"01","01",2004,74
"6719","San Bernardino",2004-10-01,"01","10",2004,89
"6720","San Bernardino",2004-11-01,"01","11",2004,88
"6721","San Bernardino",2004-12-01,"01","12",2004,82
"6722","San Bernardino",2004-02-01,"01","02",2004,66
"6723","San Bernardino",2004-03-01,"01","03",2004,88
"6724","San Bernardino",2004-04-01,"01","04",2004,82
"6725","San Bernardino",2004-05-01,"01","05",2004,92
"6726","San Bernardino",2004-06-01,"01","06",2004,92
"6727","San Bernardino",2004-07-01,"01","07",2004,79
"6728","San Bernardino",2004-08-01,"01","08",2004,73
"6729","San Bernardino",2004-09-01,"01","09",2004,79
"6730","San Bernardino",2005-01-01,"01","01",2005,92
"6731","San Bernardino",2005-10-01,"01","10",2005,107
"6732","San Bernardino",2005-11-01,"01","11",2005,96
"6733","San Bernardino",2005-12-01,"01","12",2005,80
"6734","San Bernardino",2005-02-01,"01","02",2005,101
"6735","San Bernardino",2005-03-01,"01","03",2005,94
"6736","San Bernardino",2005-04-01,"01","04",2005,91
"6737","San Bernardino",2005-05-01,"01","05",2005,87
"6738","San Bernardino",2005-06-01,"01","06",2005,87
"6739","San Bernardino",2005-07-01,"01","07",2005,87
"6740","San Bernardino",2005-08-01,"01","08",2005,94
"6741","San Bernardino",2005-09-01,"01","09",2005,99
"6742","San Bernardino",2006-01-01,"01","01",2006,86
"6743","San Bernardino",2006-10-01,"01","10",2006,70
"6744","San Bernardino",2006-11-01,"01","11",2006,70
"6745","San Bernardino",2006-12-01,"01","12",2006,72
"6746","San Bernardino",2006-02-01,"01","02",2006,86
"6747","San Bernardino",2006-03-01,"01","03",2006,80
"6748","San Bernardino",2006-04-01,"01","04",2006,82
"6749","San Bernardino",2006-05-01,"01","05",2006,81
"6750","San Bernardino",2006-06-01,"01","06",2006,77
"6751","San Bernardino",2006-07-01,"01","07",2006,75
"6752","San Bernardino",2006-08-01,"01","08",2006,75
"6753","San Bernardino",2006-09-01,"01","09",2006,73
"6754","San Bernardino",2007-01-01,"01","01",2007,58
"6755","San Bernardino",2007-10-01,"01","10",2007,61
"6756","San Bernardino",2007-11-01,"01","11",2007,60
"6757","San Bernardino",2007-12-01,"01","12",2007,60
"6758","San Bernardino",2007-02-01,"01","02",2007,56
"6759","San Bernardino",2007-03-01,"01","03",2007,51
"6760","San Bernardino",2007-04-01,"01","04",2007,51
"6761","San Bernardino",2007-05-01,"01","05",2007,62
"6762","San Bernardino",2007-06-01,"01","06",2007,59
"6763","San Bernardino",2007-07-01,"01","07",2007,49
"6764","San Bernardino",2007-08-01,"01","08",2007,63
"6765","San Bernardino",2007-09-01,"01","09",2007,68
"6766","San Bernardino",2008-01-01,"01","01",2008,49
"6767","San Bernardino",2008-10-01,"01","10",2008,38
"6768","San Bernardino",2008-11-01,"01","11",2008,42
"6769","San Bernardino",2008-12-01,"01","12",2008,33
"6770","San Bernardino",2008-02-01,"01","02",2008,59
"6771","San Bernardino",2008-03-01,"01","03",2008,61
"6772","San Bernardino",2008-04-01,"01","04",2008,58
"6773","San Bernardino",2008-05-01,"01","05",2008,61
"6774","San Bernardino",2008-06-01,"01","06",2008,52
"6775","San Bernardino",2008-07-01,"01","07",2008,48
"6776","San Bernardino",2008-08-01,"01","08",2008,52
"6777","San Bernardino",2008-09-01,"01","09",2008,43
"6778","San Bernardino",2009-01-01,"01","01",2009,37
"6779","San Bernardino",2009-10-01,"01","10",2009,46
"6780","San Bernardino",2009-11-01,"01","11",2009,45
"6781","San Bernardino",2009-12-01,"01","12",2009,36
"6782","San Bernardino",2009-02-01,"01","02",2009,52
"6783","San Bernardino",2009-03-01,"01","03",2009,39
"6784","San Bernardino",2009-04-01,"01","04",2009,42
"6785","San Bernardino",2009-05-01,"01","05",2009,45
"6786","San Bernardino",2009-06-01,"01","06",2009,47
"6787","San Bernardino",2009-07-01,"01","07",2009,42
"6788","San Bernardino",2009-08-01,"01","08",2009,45
"6789","San Bernardino",2009-09-01,"01","09",2009,49
"6790","San Bernardino",2010-01-01,"01","01",2010,36
"6791","San Bernardino",2010-10-01,"01","10",2010,53
"6792","San Bernardino",2010-11-01,"01","11",2010,33
"6793","San Bernardino",2010-12-01,"01","12",2010,28
"6794","San Bernardino",2010-02-01,"01","02",2010,40
"6795","San Bernardino",2010-03-01,"01","03",2010,38
"6796","San Bernardino",2010-04-01,"01","04",2010,34
"6797","San Bernardino",2010-05-01,"01","05",2010,44
"6798","San Bernardino",2010-06-01,"01","06",2010,47
"6799","San Bernardino",2010-07-01,"01","07",2010,34
"6800","San Bernardino",2010-08-01,"01","08",2010,24
"6801","San Bernardino",2010-09-01,"01","09",2010,49
"6802","San Bernardino",2011-01-01,"01","01",2011,28
"6803","San Bernardino",2011-10-01,"01","10",2011,42
"6804","San Bernardino",2011-11-01,"01","11",2011,45
"6805","San Bernardino",2011-12-01,"01","12",2011,41
"6806","San Bernardino",2011-02-01,"01","02",2011,38
"6807","San Bernardino",2011-03-01,"01","03",2011,31
"6808","San Bernardino",2011-04-01,"01","04",2011,34
"6809","San Bernardino",2011-05-01,"01","05",2011,43
"6810","San Bernardino",2011-06-01,"01","06",2011,41
"6811","San Bernardino",2011-07-01,"01","07",2011,41
"6812","San Bernardino",2011-08-01,"01","08",2011,39
"6813","San Bernardino",2011-09-01,"01","09",2011,47
"6814","San Bernardino",2012-01-01,"01","01",2012,31
"6815","San Bernardino",2012-10-01,"01","10",2012,26
"6816","San Bernardino",2012-11-01,"01","11",2012,30
"6817","San Bernardino",2012-12-01,"01","12",2012,36
"6818","San Bernardino",2012-02-01,"01","02",2012,39
"6819","San Bernardino",2012-03-01,"01","03",2012,48
"6820","San Bernardino",2012-04-01,"01","04",2012,39
"6821","San Bernardino",2012-05-01,"01","05",2012,36
"6822","San Bernardino",2012-06-01,"01","06",2012,30
